especie,fecha,apertura,alto,bajo,cierre,volumen
DOLAR-MEP,2020-09-14,126.47058823529412,122.18223148323548,125.49407114624506,123.2118758434548,113205986.0
DOLAR-MEP,2020-09-15,123.3140655105973,122.12745098039215,124.2581888246628,122.06342991386062,51154254.0
DOLAR-MEP,2020-09-16,125.12413108242303,126.5794979079498,127.58689175769612,127.60633861551293,34001210.0
DOLAR-MEP,2020-09-17,128.03347280334728,125.93863977687192,128.6610878661088,126.33262260127933,53309222.0
DOLAR-MEP,2020-09-18,126.35956493921944,127.31182795698923,128.8907457697932,129.72399150743098,42017338.0
DOLAR-MEP,2020-09-21,131.3978494623656,132.23463687150837,131.8279569892473,130.98438855160452,40725003.0
DOLAR-MEP,2020-09-22,129.37660119555937,133.91022778025905,131.0845431255337,134.39083498567967,0.0
DOLAR-MEP,2020-09-23,135.86835668223262,138.8672322861729,135.31423685335614,134.69387755102042,64572774.0
DOLAR-MEP,2020-09-24,134.83870967741936,131.61925601750545,134.07107895296872,130.8695652173913,62418785.0
DOLAR-MEP,2020-09-25,131.8872017353579,133.93845472658845,132.69479121825225,135.287610619469,52111443.0
DOLAR-MEP,2020-09-28,135.32920901458243,136.53631284916202,134.43938408154415,137.30512249443208,48959355.0
DOLAR-MEP,2020-09-29,140.68527342863626,139.7776265032902,138.0,138.7956122677412,123165541.0
DOLAR-MEP,2020-09-30,138.82800268396332,139.19954904171362,139.1304347826087,138.78923766816143,58668452.0
DOLAR-MEP,2020-10-01,139.0134529147982,138.0135440180587,139.48832035595106,139.03803131991052,122507618.0
DOLAR-MEP,2020-10-02,139.82859720342805,140.01372683596432,141.9238567244875,138.1489841986456,157201187.0
DOLAR-MEP,2020-10-05,140.07252946509522,143.3542101600557,140.68406840684068,140.7882882882883,66578449.0
DOLAR-MEP,2020-10-06,142.46762099522837,142.2018348623853,141.56018829858778,140.15748031496062,64520687.0
DOLAR-MEP,2020-10-07,141.4451261077028,141.63433006162975,139.62053571428572,138.9732142857143,53863549.0
DOLAR-MEP,2020-10-08,138.99553571428572,140.52213393870602,140.625,140.93959731543623,44441641.0
DOLAR-MEP,2020-10-09,141.38702460850112,143.1931818181818,144.59580169718623,143.4160518667561,90690566.0
DOLAR-MEP,2020-10-13,147.69370597591458,145.9213815042036,145.37740062527914,144.9485918641037,68283783.0
DOLAR-MEP,2020-10-14,146.42937598558234,147.6905574516496,149.24039320822163,150.28121484814395,72131496.0
DOLAR-MEP,2020-10-15,152.32373611425982,152.01090661213362,157.56726457399105,154.96621621621622,90274557.0
DOLAR-MEP,2020-10-16,157.73944620971403,152.5,157.3033707865169,152.0706042090971,103945817.0
DOLAR-MEP,2020-10-19,153.96825396825398,153.52211560964196,154.8401722965314,153.40253748558246,74011810.0
DOLAR-MEP,2020-10-20,155.70532186846387,159.43627450980392,155.63298490127758,160.92315128081196,79696360.0
DOLAR-MEP,2020-10-21,163.94242498170286,167.09183673469386,165.65015857526225,162.65508684863525,108817768.0
DOLAR-MEP,2020-10-22,165.7078539269635,166.75191815856778,166.16915422885572,163.0922693266833,96780303.0
DOLAR-MEP,2020-10-23,165.44396660763977,158.8475267720551,162.75043284689588,155.1681195516812,108842384.0
DOLAR-MEP,2020-10-26,157.07853926963483,156.29087104368298,159.0,157.20638242218155,64218558.0
DOLAR-MEP,2020-10-27,158.23684210526315,159.86666666666667,155.62737642585552,152.9831718510964,66245505.0
DOLAR-MEP,2020-10-28,155.6572164948454,147.89473684210526,154.78927203065135,144.84536082474227,86110936.0
DOLAR-MEP,2020-10-29,149.35064935064935,145.7516339869281,147.47371120800204,144.03717088280845,72618477.0
DOLAR-MEP,2020-10-30,145.9173126614987,143.53562005277044,145.7666494579246,143.23258869908017,68932973.0
